ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,clicked_stimuli,participant,session,date,expName,psychopyVersion,frameRate
butterfly,pigeon,mouse,ant,rat,spider,dog,goldfish,bear,"['stim3', 'stim5', 'stim7', 'stim1', 'stim2', 'stim4', 'stim6', 'stim8']","['ant', 'spider', 'goldfish', 'pigeon', 'mouse', 'rat', 'dog', 'bear']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
elephant,turtle,ant,eagle,goat,crocodile,rat,owl,sparrow,"['stim4', 'stim6', 'stim5', 'stim1', 'stim7', 'stim3', 'stim8', 'stim2']","['goat', 'rat', 'crocodile', 'turtle', 'owl', 'eagle', 'sparrow', 'ant']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
frog,horse,duck,whale,turtle,giraffe,ant,dolphin,pigeon,"['stim4', 'stim2', 'stim6', 'stim8', 'stim7', 'stim1', 'stim5', 'stim3']","['turtle', 'duck', 'ant', 'pigeon', 'dolphin', 'horse', 'giraffe', 'whale']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
snake,monkey,sparrow,butterfly,ant,ladybug,dolphin,spider,turtle,"['stim8', 'stim4', 'stim7', 'stim5', 'stim3', 'stim2', 'stim6', 'stim1']","['turtle', 'ant', 'spider', 'ladybug', 'butterfly', 'sparrow', 'dolphin', 'monkey']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
frog,goldfish,lizard,butterfly,snail,sheep,spider,fox,dog,"['stim2', 'stim4', 'stim1', 'stim6', 'stim3', 'stim5', 'stim7', 'stim8']","['lizard', 'snail', 'goldfish', 'spider', 'butterfly', 'sheep', 'fox', 'dog']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
owl,goat,sparrow,goldfish,sheep,whale,mouse,snail,ladybug,"['stim2', 'stim6', 'stim4', 'stim1', 'stim8', 'stim7', 'stim3', 'stim5']","['sparrow', 'mouse', 'sheep', 'goat', 'ladybug', 'snail', 'goldfish', 'whale']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
shark,snake,hog,eagle,horse,frog,snail,spider,elephant,"['stim8', 'stim4', 'stim2', 'stim5', 'stim1', 'stim3', 'stim7', 'stim6']","['elephant', 'horse', 'hog', 'frog', 'snake', 'eagle', 'spider', 'snail']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
eagle,duck,hog,pigeon,cat,mouse,whale,goat,butterfly,"['stim3', 'stim1', 'stim5', 'stim7', 'stim4', 'stim2', 'stim8', 'stim6']","['pigeon', 'duck', 'mouse', 'goat', 'cat', 'hog', 'butterfly', 'whale']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
snake,giraffe,shark,snail,frog,dog,bear,cow,elephant,"['stim4', 'stim3', 'stim2', 'stim8', 'stim6', 'stim1', 'stim7', 'stim5']","['frog', 'snail', 'shark', 'elephant', 'bear', 'giraffe', 'cow', 'dog']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
spider,monkey,butterfly,duck,giraffe,frog,rat,shark,ladybug,"['stim8', 'stim2', 'stim5', 'stim3', 'stim6', 'stim7', 'stim4', 'stim1']","['ladybug', 'butterfly', 'frog', 'duck', 'rat', 'shark', 'giraffe', 'monkey']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
monkey,whale,spider,sheep,bluebird,eagle,butterfly,snail,pigeon,"['stim3', 'stim1', 'stim5', 'stim8', 'stim4', 'stim7', 'stim2', 'stim6']","['sheep', 'whale', 'eagle', 'pigeon', 'bluebird', 'snail', 'spider', 'butterfly']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
monkey,dolphin,duck,ant,dog,turtle,bat,crocodile,horse,"['stim8', 'stim4', 'stim1', 'stim6', 'stim7', 'stim5', 'stim2', 'stim3']","['horse', 'dog', 'dolphin', 'bat', 'crocodile', 'turtle', 'duck', 'ant']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
bluebird,monkey,dog,hog,frog,cow,lizard,bear,horse,"['stim6', 'stim4', 'stim3', 'stim5', 'stim2', 'stim8', 'stim7', 'stim1']","['lizard', 'frog', 'hog', 'cow', 'dog', 'horse', 'bear', 'monkey']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
dolphin,pigeon,lizard,eagle,owl,butterfly,monkey,elephant,whale,"['stim8', 'stim7', 'stim6', 'stim2', 'stim4', 'stim3', 'stim1', 'stim5']","['whale', 'elephant', 'monkey', 'lizard', 'owl', 'eagle', 'pigeon', 'butterfly']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
duck,goat,snail,bluebird,horse,whale,bat,owl,sheep,"['stim3', 'stim7', 'stim6', 'stim1', 'stim8', 'stim4', 'stim5', 'stim2']","['bluebird', 'owl', 'bat', 'goat', 'sheep', 'horse', 'whale', 'snail']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
bat,spider,lizard,sparrow,bear,dolphin,rat,goat,goldfish,"['stim6', 'stim7', 'stim4', 'stim3', 'stim2', 'stim5', 'stim1', 'stim8']","['rat', 'goat', 'bear', 'sparrow', 'lizard', 'dolphin', 'spider', 'goldfish']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
horse,owl,pigeon,dolphin,rat,turtle,ladybug,cat,snail,"['stim3', 'stim7', 'stim4', 'stim5', 'stim1', 'stim2', 'stim6', 'stim8']","['dolphin', 'cat', 'rat', 'turtle', 'owl', 'pigeon', 'ladybug', 'snail']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
snail,goldfish,frog,lizard,owl,turkey,sparrow,goat,dog,"['stim2', 'stim3', 'stim1', 'stim6', 'stim4', 'stim5', 'stim7', 'stim8']","['frog', 'lizard', 'goldfish', 'sparrow', 'owl', 'turkey', 'goat', 'dog']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
turkey,horse,ladybug,eagle,monkey,tiger,bat,ant,duck,"['stim8', 'stim3', 'stim6', 'stim1', 'stim2', 'stim7', 'stim4', 'stim5']","['duck', 'eagle', 'bat', 'horse', 'ladybug', 'ant', 'monkey', 'tiger']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
whale,crocodile,elephant,bluebird,goat,tiger,sparrow,snake,frog,"['stim2', 'stim5', 'stim4', 'stim1', 'stim8', 'stim7', 'stim6', 'stim3']","['elephant', 'tiger', 'goat', 'crocodile', 'frog', 'snake', 'sparrow', 'bluebird']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
turkey,ant,bluebird,cat,turtle,giraffe,bat,shark,pigeon,"['stim8', 'stim2', 'stim6', 'stim4', 'stim3', 'stim5', 'stim1', 'stim7']","['pigeon', 'bluebird', 'bat', 'turtle', 'cat', 'giraffe', 'ant', 'shark']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
ant,sheep,mouse,lizard,bat,dog,dolphin,whale,shark,"['stim3', 'stim4', 'stim2', 'stim1', 'stim5', 'stim6', 'stim7', 'stim8']","['lizard', 'bat', 'mouse', 'sheep', 'dog', 'dolphin', 'whale', 'shark']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
giraffe,dog,hog,cow,snail,elephant,bear,sheep,spider,"['stim5', 'stim6', 'stim1', 'stim3', 'stim7', 'stim2', 'stim8', 'stim4']","['elephant', 'bear', 'dog', 'cow', 'sheep', 'hog', 'spider', 'snail']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
sheep,eagle,horse,pigeon,fox,ladybug,whale,giraffe,lizard,"['stim2', 'stim4', 'stim7', 'stim6', 'stim8', 'stim1', 'stim3', 'stim5']","['horse', 'fox', 'giraffe', 'whale', 'lizard', 'eagle', 'pigeon', 'ladybug']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
ladybug,lizard,goldfish,shark,cat,bluebird,bat,ant,owl,"['stim7', 'stim5', 'stim6', 'stim8', 'stim2', 'stim1', 'stim4', 'stim3']","['ant', 'bluebird', 'bat', 'owl', 'goldfish', 'lizard', 'cat', 'shark']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
shark,lizard,butterfly,duck,mouse,ant,dolphin,bluebird,tiger,"['stim6', 'stim8', 'stim1', 'stim4', 'stim3', 'stim7', 'stim5', 'stim2']","['dolphin', 'tiger', 'lizard', 'mouse', 'duck', 'bluebird', 'ant', 'butterfly']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
sparrow,owl,dolphin,goldfish,ladybug,goat,dog,butterfly,fox,"['stim1', 'stim7', 'stim4', 'stim3', 'stim5', 'stim8', 'stim6', 'stim2']","['owl', 'butterfly', 'ladybug', 'goldfish', 'goat', 'fox', 'dog', 'dolphin']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
horse,monkey,cow,bear,sparrow,snake,elephant,pigeon,dolphin,"['stim6', 'stim2', 'stim3', 'stim1', 'stim8', 'stim7', 'stim4', 'stim5']","['elephant', 'cow', 'bear', 'monkey', 'dolphin', 'pigeon', 'sparrow', 'snake']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
turkey,giraffe,mouse,owl,butterfly,sheep,cat,snake,snail,"['stim3', 'stim5', 'stim2', 'stim6', 'stim1', 'stim4', 'stim7', 'stim8']","['owl', 'sheep', 'mouse', 'cat', 'giraffe', 'butterfly', 'snake', 'snail']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
frog,whale,rat,ladybug,elephant,monkey,eagle,shark,dolphin,"['stim2', 'stim3', 'stim6', 'stim8', 'stim4', 'stim5', 'stim7', 'stim1']","['rat', 'ladybug', 'eagle', 'dolphin', 'elephant', 'monkey', 'shark', 'whale']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
monkey,giraffe,duck,rat,fox,ant,shark,cow,tiger,"['stim1', 'stim4', 'stim3', 'stim8', 'stim7', 'stim2', 'stim6', 'stim5']","['giraffe', 'fox', 'rat', 'tiger', 'cow', 'duck', 'shark', 'ant']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
dog,mouse,shark,cat,dolphin,turtle,pigeon,ant,monkey,"['stim3', 'stim4', 'stim1', 'stim8', 'stim5', 'stim6', 'stim2', 'stim7']","['cat', 'dolphin', 'mouse', 'monkey', 'turtle', 'pigeon', 'shark', 'ant']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
horse,sheep,hog,turkey,duck,ant,butterfly,goldfish,spider,"['stim1', 'stim2', 'stim4', 'stim3', 'stim7', 'stim5', 'stim8', 'stim6']","['sheep', 'hog', 'duck', 'turkey', 'goldfish', 'ant', 'spider', 'butterfly']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
frog,ant,cat,duck,turkey,bat,bear,hog,sparrow,"['stim3', 'stim1', 'stim5', 'stim8', 'stim4', 'stim7', 'stim2', 'stim6']","['duck', 'ant', 'bat', 'sparrow', 'turkey', 'hog', 'cat', 'bear']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
tiger,turkey,monkey,rat,horse,hog,goldfish,bear,giraffe,"['stim4', 'stim7', 'stim8', 'stim5', 'stim3', 'stim2', 'stim1', 'stim6']","['horse', 'bear', 'giraffe', 'hog', 'rat', 'monkey', 'turkey', 'goldfish']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
lizard,bat,snail,cow,dog,hog,bear,shark,fox,"['stim1', 'stim5', 'stim3', 'stim8', 'stim4', 'stim2', 'stim6', 'stim7']","['bat', 'hog', 'cow', 'fox', 'dog', 'snail', 'bear', 'shark']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
bat,shark,hog,spider,goldfish,frog,dog,whale,giraffe,"['stim2', 'stim6', 'stim8', 'stim5', 'stim4', 'stim3', 'stim7', 'stim1']","['hog', 'dog', 'giraffe', 'frog', 'goldfish', 'spider', 'whale', 'shark']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
turtle,giraffe,crocodile,butterfly,hog,frog,horse,spider,fox,"['stim5', 'stim2', 'stim4', 'stim8', 'stim1', 'stim6', 'stim7', 'stim3']","['frog', 'crocodile', 'hog', 'fox', 'giraffe', 'horse', 'spider', 'butterfly']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
