ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,clicked_stimuli,participant,session,date,expName,psychopyVersion,frameRate
lizard,cow,bat,dog,bear,fox,shark,hog,snail,"['stim2', 'stim8', 'stim7', 'stim5', 'stim1', 'stim3', 'stim4', 'stim6']","['bat', 'snail', 'hog', 'fox', 'cow', 'dog', 'bear', 'shark']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
bluebird,duck,giraffe,snail,ladybug,mouse,goat,ant,eagle,"['stim8', 'stim1', 'stim5', 'stim6', 'stim2', 'stim4', 'stim7', 'stim3']","['eagle', 'duck', 'mouse', 'goat', 'giraffe', 'ladybug', 'ant', 'snail']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
pigeon,dog,monkey,duck,sparrow,dolphin,bat,butterfly,ant,"['stim4', 'stim3', 'stim6', 'stim1', 'stim7', 'stim2', 'stim8', 'stim5']","['sparrow', 'duck', 'bat', 'dog', 'butterfly', 'monkey', 'ant', 'dolphin']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
turtle,duck,pigeon,whale,sheep,rat,goldfish,lizard,cat,"['stim7', 'stim1', 'stim5', 'stim4', 'stim8', 'stim6', 'stim2', 'stim3']","['lizard', 'duck', 'rat', 'sheep', 'cat', 'goldfish', 'pigeon', 'whale']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
hog,elephant,sparrow,snail,bear,cat,owl,mouse,bluebird,"['stim5', 'stim4', 'stim1', 'stim7', 'stim6', 'stim8', 'stim2', 'stim3']","['cat', 'bear', 'elephant', 'mouse', 'owl', 'bluebird', 'sparrow', 'snail']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
sparrow,bat,tiger,giraffe,snake,bear,sheep,dolphin,goldfish,"['stim1', 'stim6', 'stim8', 'stim5', 'stim3', 'stim2', 'stim4', 'stim7']","['bat', 'sheep', 'goldfish', 'bear', 'giraffe', 'tiger', 'snake', 'dolphin']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
whale,goldfish,sheep,eagle,monkey,crocodile,goat,bear,ladybug,"['stim7', 'stim4', 'stim6', 'stim2', 'stim5', 'stim3', 'stim1', 'stim8']","['bear', 'monkey', 'goat', 'sheep', 'crocodile', 'eagle', 'goldfish', 'ladybug']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
lizard,snake,frog,duck,bluebird,mouse,butterfly,sheep,monkey,"['stim2', 'stim1', 'stim5', 'stim7', 'stim3', 'stim6', 'stim4', 'stim8']","['frog', 'snake', 'mouse', 'sheep', 'duck', 'butterfly', 'bluebird', 'monkey']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
fox,dog,frog,eagle,bluebird,snake,sparrow,pigeon,horse,"['stim1', 'stim8', 'stim2', 'stim3', 'stim7', 'stim6', 'stim4', 'stim5']","['dog', 'horse', 'frog', 'eagle', 'pigeon', 'sparrow', 'bluebird', 'snake']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
bear,butterfly,snail,frog,bat,cat,goat,pigeon,goldfish,"['stim5', 'stim6', 'stim4', 'stim7', 'stim3', 'stim1', 'stim8', 'stim2']","['cat', 'goat', 'bat', 'pigeon', 'frog', 'butterfly', 'goldfish', 'snail']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
shark,duck,lizard,mouse,dolphin,tiger,bluebird,ant,butterfly,"['stim4', 'stim5', 'stim3', 'stim2', 'stim1', 'stim6', 'stim7', 'stim8']","['dolphin', 'tiger', 'mouse', 'lizard', 'duck', 'bluebird', 'ant', 'butterfly']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
horse,turkey,sheep,duck,butterfly,spider,goldfish,ant,hog,"['stim2', 'stim8', 'stim1', 'stim3', 'stim7', 'stim5', 'stim4', 'stim6']","['sheep', 'hog', 'turkey', 'duck', 'ant', 'spider', 'butterfly', 'goldfish']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
butterfly,goldfish,frog,eagle,duck,mouse,ladybug,fox,cow,"['stim6', 'stim2', 'stim1', 'stim3', 'stim4', 'stim5', 'stim8', 'stim7']","['ladybug', 'frog', 'goldfish', 'eagle', 'duck', 'mouse', 'cow', 'fox']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
goldfish,monkey,spider,cat,cow,elephant,hog,whale,lizard,"['stim7', 'stim8', 'stim2', 'stim3', 'stim6', 'stim4', 'stim5', 'stim1']","['whale', 'lizard', 'spider', 'cat', 'hog', 'cow', 'elephant', 'monkey']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
turkey,eagle,horse,monkey,bat,duck,ant,tiger,ladybug,"['stim5', 'stim1', 'stim4', 'stim2', 'stim8', 'stim6', 'stim3', 'stim7']","['duck', 'eagle', 'bat', 'horse', 'ladybug', 'ant', 'monkey', 'tiger']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
frog,tiger,owl,dog,cow,snail,snake,hog,cat,"['stim6', 'stim5', 'stim7', 'stim4', 'stim8', 'stim3', 'stim2', 'stim1']","['snake', 'snail', 'hog', 'cow', 'cat', 'dog', 'owl', 'tiger']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
ant,goldfish,monkey,pigeon,sparrow,ladybug,eagle,spider,snake,"['stim5', 'stim7', 'stim8', 'stim1', 'stim4', 'stim3', 'stim6', 'stim2']","['ladybug', 'spider', 'snake', 'goldfish', 'sparrow', 'pigeon', 'eagle', 'monkey']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
sparrow,goldfish,owl,ladybug,dog,fox,butterfly,goat,dolphin,"['stim2', 'stim3', 'stim6', 'stim7', 'stim1', 'stim5', 'stim4', 'stim8']","['owl', 'ladybug', 'butterfly', 'goat', 'goldfish', 'fox', 'dog', 'dolphin']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
goat,sheep,sparrow,snail,bat,elephant,dolphin,giraffe,spider,"['stim1', 'stim7', 'stim5', 'stim4', 'stim6', 'stim2', 'stim3', 'stim8']","['sheep', 'giraffe', 'elephant', 'bat', 'dolphin', 'sparrow', 'snail', 'spider']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
snake,butterfly,monkey,ant,dolphin,turtle,spider,ladybug,sparrow,"['stim5', 'stim6', 'stim3', 'stim7', 'stim1', 'stim8', 'stim2', 'stim4']","['turtle', 'spider', 'ant', 'ladybug', 'butterfly', 'sparrow', 'monkey', 'dolphin']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
hog,rat,pigeon,butterfly,duck,monkey,shark,sheep,tiger,"['stim7', 'stim1', 'stim5', 'stim8', 'stim4', 'stim2', 'stim6', 'stim3']","['sheep', 'rat', 'monkey', 'tiger', 'duck', 'pigeon', 'shark', 'butterfly']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
spider,turkey,goat,cat,hog,dolphin,lizard,cow,bluebird,"['stim6', 'stim8', 'stim1', 'stim4', 'stim7', 'stim2', 'stim3', 'stim5']","['lizard', 'bluebird', 'turkey', 'hog', 'cow', 'goat', 'cat', 'dolphin']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
mouse,dolphin,cow,frog,rat,snake,whale,goldfish,giraffe,"['stim4', 'stim2', 'stim8', 'stim1', 'stim3', 'stim5', 'stim7', 'stim6']","['rat', 'cow', 'giraffe', 'dolphin', 'frog', 'snake', 'goldfish', 'whale']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
giraffe,cow,dog,snail,bear,spider,sheep,elephant,hog,"['stim7', 'stim2', 'stim4', 'stim6', 'stim1', 'stim8', 'stim5', 'stim3']","['elephant', 'dog', 'bear', 'sheep', 'cow', 'hog', 'spider', 'snail']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
bluebird,sparrow,butterfly,crocodile,turkey,goldfish,mouse,goat,sheep,"['stim1', 'stim6', 'stim4', 'stim8', 'stim7', 'stim2', 'stim5', 'stim3']","['sparrow', 'mouse', 'turkey', 'sheep', 'goat', 'butterfly', 'goldfish', 'crocodile']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
snail,turkey,fox,monkey,duck,pigeon,ladybug,cat,sparrow,"['stim6', 'stim8', 'stim5', 'stim1', 'stim4', 'stim2', 'stim7', 'stim3']","['ladybug', 'sparrow', 'pigeon', 'turkey', 'duck', 'fox', 'cat', 'monkey']",S4,3,2021_Oct_01_1528,image_exp,3.2.4,60.0443353
