ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,clicked_stimuli,participant,session,date,expName,psychopyVersion,frameRate
frog,goldfish,butterfly,fox,lizard,sheep,spider,snail,dog,"['stim4', 'stim1', 'stim7', 'stim5', 'stim8', 'stim3', 'stim6', 'stim2']","['lizard', 'goldfish', 'snail', 'sheep', 'dog', 'fox', 'spider', 'butterfly']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
pigeon,monkey,dog,bat,ant,butterfly,sparrow,duck,dolphin,"['stim6', 'stim7', 'stim3', 'stim2', 'stim1', 'stim4', 'stim5', 'stim8']","['sparrow', 'duck', 'bat', 'dog', 'monkey', 'ant', 'butterfly', 'dolphin']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
mouse,dog,horse,tiger,ant,snail,duck,pigeon,shark,"['stim7', 'stim6', 'stim1', 'stim2', 'stim4', 'stim5', 'stim3', 'stim8']","['pigeon', 'duck', 'dog', 'horse', 'ant', 'snail', 'tiger', 'shark']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
spider,eagle,pigeon,crocodile,goldfish,shark,bear,whale,butterfly,"['stim8', 'stim3', 'stim4', 'stim2', 'stim1', 'stim6', 'stim7', 'stim5']","['butterfly', 'crocodile', 'goldfish', 'pigeon', 'eagle', 'bear', 'whale', 'shark']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
cow,duck,ladybug,frog,pigeon,shark,snake,goldfish,bat,"['stim8', 'stim1', 'stim3', 'stim4', 'stim6', 'stim5', 'stim7', 'stim2']","['bat', 'duck', 'frog', 'pigeon', 'snake', 'shark', 'goldfish', 'ladybug']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
bear,snail,butterfly,goat,goldfish,pigeon,bat,frog,cat,"['stim3', 'stim8', 'stim6', 'stim7', 'stim5', 'stim1', 'stim2', 'stim4']","['goat', 'cat', 'bat', 'frog', 'pigeon', 'snail', 'butterfly', 'goldfish']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
rat,dolphin,crocodile,monkey,ladybug,duck,turtle,owl,goldfish,"['stim3', 'stim5', 'stim2', 'stim7', 'stim1', 'stim6', 'stim4', 'stim8']","['monkey', 'duck', 'crocodile', 'owl', 'dolphin', 'turtle', 'ladybug', 'goldfish']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
pigeon,ladybug,tiger,turtle,snail,horse,eagle,spider,whale,"['stim6', 'stim3', 'stim1', 'stim4', 'stim5', 'stim2', 'stim7', 'stim8']","['eagle', 'turtle', 'ladybug', 'snail', 'horse', 'tiger', 'spider', 'whale']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
turkey,hog,frog,rat,bear,spider,whale,horse,monkey,"['stim3', 'stim1', 'stim7', 'stim2', 'stim4', 'stim8', 'stim5', 'stim6']","['rat', 'hog', 'horse', 'frog', 'bear', 'monkey', 'spider', 'whale']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
bear,hog,turtle,sheep,dolphin,bluebird,mouse,duck,turkey,"['stim4', 'stim3', 'stim1', 'stim6', 'stim8', 'stim7', 'stim5', 'stim2']","['dolphin', 'sheep', 'hog', 'mouse', 'turkey', 'duck', 'bluebird', 'turtle']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
owl,dog,turtle,crocodile,giraffe,cat,spider,rat,lizard,"['stim7', 'stim5', 'stim1', 'stim8', 'stim2', 'stim4', 'stim3', 'stim6']","['rat', 'cat', 'dog', 'lizard', 'turtle', 'giraffe', 'crocodile', 'spider']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
owl,eagle,bear,monkey,rat,dog,butterfly,dolphin,frog,"['stim1', 'stim4', 'stim5', 'stim8', 'stim6', 'stim2', 'stim3', 'stim7']","['eagle', 'rat', 'dog', 'frog', 'butterfly', 'bear', 'monkey', 'dolphin']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
monkey,giraffe,rat,cow,duck,ant,shark,fox,tiger,"['stim1', 'stim2', 'stim7', 'stim3', 'stim8', 'stim4', 'stim6', 'stim5']","['giraffe', 'rat', 'fox', 'cow', 'tiger', 'duck', 'shark', 'ant']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
turtle,giraffe,butterfly,spider,crocodile,frog,horse,hog,fox,"['stim5', 'stim4', 'stim7', 'stim8', 'stim6', 'stim1', 'stim2', 'stim3']","['frog', 'crocodile', 'hog', 'fox', 'horse', 'giraffe', 'butterfly', 'spider']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
elephant,snake,dog,mouse,giraffe,spider,bluebird,bat,monkey,"['stim2', 'stim4', 'stim8', 'stim3', 'stim7', 'stim1', 'stim6', 'stim5']","['dog', 'giraffe', 'monkey', 'mouse', 'bat', 'snake', 'bluebird', 'spider']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
cow,duck,snail,goat,whale,sheep,shark,crocodile,spider,"['stim5', 'stim3', 'stim4', 'stim7', 'stim1', 'stim2', 'stim8', 'stim6']","['sheep', 'goat', 'whale', 'crocodile', 'duck', 'snail', 'spider', 'shark']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
dolphin,frog,cow,duck,spider,bluebird,turtle,tiger,ant,"['stim2', 'stim7', 'stim6', 'stim1', 'stim3', 'stim5', 'stim8', 'stim4']","['cow', 'tiger', 'turtle', 'frog', 'duck', 'bluebird', 'ant', 'spider']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
ant,sheep,lizard,whale,mouse,dog,dolphin,bat,shark,"['stim2', 'stim4', 'stim7', 'stim1', 'stim5', 'stim6', 'stim3', 'stim8']","['lizard', 'mouse', 'bat', 'sheep', 'dog', 'dolphin', 'whale', 'shark']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
ladybug,eagle,duck,spider,goat,bear,tiger,whale,elephant,"['stim3', 'stim2', 'stim1', 'stim4', 'stim8', 'stim5', 'stim7', 'stim6']","['spider', 'duck', 'eagle', 'goat', 'elephant', 'bear', 'whale', 'tiger']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
ladybug,lizard,shark,ant,goldfish,bluebird,bat,cat,owl,"['stim3', 'stim1', 'stim5', 'stim4', 'stim6', 'stim8', 'stim7', 'stim2']","['ant', 'lizard', 'bluebird', 'goldfish', 'bat', 'owl', 'cat', 'shark']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
goldfish,spider,monkey,hog,lizard,whale,cow,cat,elephant,"['stim5', 'stim4', 'stim1', 'stim7', 'stim3', 'stim6', 'stim8', 'stim2']","['whale', 'lizard', 'spider', 'cat', 'hog', 'cow', 'elephant', 'monkey']",S4,1,2021_Sep_23_1336,image_exp,3.2.4,59.99433042
