ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,clicked_stimuli,participant,session,date,expName,psychopyVersion,frameRate
goat,cow,duck,sheep,rat,horse,whale,spider,mouse,"['stim3', 'stim1', 'stim5', 'stim4', 'stim8', 'stim6', 'stim2', 'stim7']","['sheep', 'cow', 'horse', 'rat', 'mouse', 'whale', 'duck', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
giraffe,rat,cat,mouse,hog,whale,frog,lizard,sheep,"['stim8', 'stim2', 'stim4', 'stim1', 'stim3', 'stim5', 'stim7', 'stim6']","['sheep', 'cat', 'hog', 'rat', 'mouse', 'whale', 'lizard', 'frog']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
mouse,horse,dog,pigeon,duck,shark,tiger,snail,ant,"['stim2', 'stim1', 'stim3', 'stim4', 'stim6', 'stim8', 'stim7', 'stim5']","['dog', 'horse', 'pigeon', 'duck', 'tiger', 'ant', 'snail', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
turtle,turkey,goat,bluebird,giraffe,crocodile,cow,elephant,shark,"['stim5', 'stim2', 'stim6', 'stim1', 'stim3', 'stim4', 'stim7', 'stim8']","['crocodile', 'goat', 'cow', 'turkey', 'bluebird', 'giraffe', 'elephant', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
cow,giraffe,butterfly,ant,bear,owl,cat,horse,hog,"['stim8', 'stim7', 'stim6', 'stim1', 'stim4', 'stim5', 'stim3', 'stim2']","['hog', 'horse', 'cat', 'giraffe', 'bear', 'owl', 'ant', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
elephant,dog,snake,bat,bluebird,monkey,mouse,spider,giraffe,"['stim5', 'stim8', 'stim1', 'stim6', 'stim3', 'stim2', 'stim4', 'stim7']","['monkey', 'giraffe', 'dog', 'mouse', 'bat', 'snake', 'bluebird', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
ladybug,duck,eagle,whale,tiger,elephant,spider,bear,goat,"['stim6', 'stim2', 'stim1', 'stim8', 'stim7', 'stim5', 'stim4', 'stim3']","['spider', 'eagle', 'duck', 'goat', 'bear', 'elephant', 'tiger', 'whale']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
monkey,rat,giraffe,fox,shark,tiger,cow,ant,duck,"['stim2', 'stim5', 'stim1', 'stim3', 'stim6', 'stim8', 'stim7', 'stim4']","['giraffe', 'tiger', 'rat', 'fox', 'cow', 'duck', 'ant', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
duck,ladybug,snake,fox,sparrow,monkey,hog,dog,shark,"['stim4', 'stim6', 'stim7', 'stim3', 'stim1', 'stim5', 'stim2', 'stim8']","['sparrow', 'hog', 'dog', 'fox', 'ladybug', 'monkey', 'snake', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
sheep,pigeon,eagle,fox,whale,lizard,giraffe,ladybug,horse,"['stim8', 'stim6', 'stim3', 'stim5', 'stim2', 'stim1', 'stim4', 'stim7']","['horse', 'giraffe', 'fox', 'lizard', 'eagle', 'pigeon', 'whale', 'ladybug']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
goldfish,dog,duck,goat,giraffe,lizard,pigeon,cow,tiger,"['stim5', 'stim6', 'stim2', 'stim3', 'stim7', 'stim1', 'stim4', 'stim8']","['lizard', 'pigeon', 'duck', 'goat', 'cow', 'dog', 'giraffe', 'tiger']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
spider,sparrow,goat,fox,mouse,bluebird,dog,bat,elephant,"['stim7', 'stim4', 'stim5', 'stim1', 'stim2', 'stim3', 'stim6', 'stim8']","['bat', 'mouse', 'bluebird', 'sparrow', 'goat', 'fox', 'dog', 'elephant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
hog,sparrow,goat,bear,goldfish,ladybug,fox,horse,turkey,"['stim2', 'stim7', 'stim6', 'stim3', 'stim8', 'stim1', 'stim5', 'stim4']","['goat', 'horse', 'fox', 'bear', 'turkey', 'sparrow', 'ladybug', 'goldfish']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
bat,owl,cat,eagle,cow,pigeon,monkey,ant,elephant,"['stim2', 'stim4', 'stim1', 'stim3', 'stim5', 'stim8', 'stim6', 'stim7']","['cat', 'cow', 'owl', 'eagle', 'pigeon', 'elephant', 'monkey', 'ant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
rat,giraffe,elephant,butterfly,bear,ant,pigeon,snail,snake,"['stim1', 'stim4', 'stim6', 'stim8', 'stim7', 'stim5', 'stim2', 'stim3']","['giraffe', 'bear', 'pigeon', 'snake', 'snail', 'ant', 'elephant', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
eagle,dog,goldfish,lizard,turtle,ladybug,monkey,shark,frog,"['stim5', 'stim4', 'stim3', 'stim8', 'stim1', 'stim6', 'stim2', 'stim7']","['ladybug', 'turtle', 'lizard', 'frog', 'dog', 'monkey', 'goldfish', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
dog,crocodile,snail,spider,duck,snake,horse,sheep,turkey,"['stim7', 'stim6', 'stim1', 'stim4', 'stim8', 'stim5', 'stim2', 'stim3']","['sheep', 'horse', 'crocodile', 'duck', 'turkey', 'snake', 'snail', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
ant,lizard,dolphin,turkey,bear,bluebird,frog,turtle,crocodile,"['stim1', 'stim6', 'stim7', 'stim5', 'stim8', 'stim3', 'stim4', 'stim2']","['lizard', 'frog', 'turtle', 'bluebird', 'crocodile', 'turkey', 'bear', 'dolphin']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
lizard,frog,bat,sparrow,snake,turtle,turkey,shark,crocodile,"['stim1', 'stim4', 'stim5', 'stim8', 'stim2', 'stim3', 'stim6', 'stim7']","['frog', 'snake', 'turtle', 'crocodile', 'bat', 'sparrow', 'turkey', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
shark,goat,turkey,dog,whale,monkey,sparrow,bear,cat,"['stim4', 'stim7', 'stim3', 'stim5', 'stim8', 'stim1', 'stim2', 'stim6']","['whale', 'bear', 'dog', 'monkey', 'cat', 'goat', 'turkey', 'sparrow']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
spider,duck,monkey,giraffe,rat,ladybug,shark,frog,butterfly,"['stim5', 'stim8', 'stim7', 'stim4', 'stim1', 'stim3', 'stim6', 'stim2']","['ladybug', 'butterfly', 'frog', 'rat', 'duck', 'giraffe', 'shark', 'monkey']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
spider,snake,dolphin,turkey,sheep,horse,owl,pigeon,goldfish,"['stim8', 'stim1', 'stim7', 'stim6', 'stim3', 'stim4', 'stim2', 'stim5']","['goldfish', 'snake', 'pigeon', 'owl', 'turkey', 'sheep', 'dolphin', 'horse']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
bear,cow,spider,goat,whale,fox,snake,bat,shark,"['stim5', 'stim1', 'stim3', 'stim4', 'stim7', 'stim6', 'stim8', 'stim2']","['fox', 'cow', 'goat', 'whale', 'bat', 'snake', 'shark', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
bat,crocodile,fox,snake,snail,lizard,rat,turtle,sheep,"['stim6', 'stim8', 'stim2', 'stim7', 'stim5', 'stim1', 'stim3', 'stim4']","['rat', 'sheep', 'fox', 'turtle', 'lizard', 'crocodile', 'snake', 'snail']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
bat,cow,giraffe,mouse,owl,dog,bluebird,ladybug,butterfly,"['stim3', 'stim5', 'stim4', 'stim6', 'stim1', 'stim2', 'stim8', 'stim7']","['mouse', 'dog', 'owl', 'bluebird', 'cow', 'giraffe', 'butterfly', 'ladybug']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
goldfish,ladybug,turkey,ant,elephant,mouse,turtle,whale,butterfly,"['stim7', 'stim6', 'stim3', 'stim8', 'stim1', 'stim5', 'stim2', 'stim4']","['whale', 'turtle', 'ant', 'butterfly', 'ladybug', 'mouse', 'turkey', 'elephant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
